Date,Open,High,Low,Close,Adj Close,Volume
2019-08-22,8038.790039,8048.580078,7937.120117,7991.390137,7991.390137,1780760000
2019-08-23,7943.649902,8005.339844,7730.770020,7751.770020,7751.770020,2214370000
2019-08-26,7829.580078,7856.040039,7789.049805,7853.740234,7853.740234,1691990000
2019-08-27,7908.779785,7916.830078,7795.180176,7826.950195,7826.950195,1914930000
2019-08-28,7798.350098,7866.870117,7766.669922,7856.879883,7856.879883,1663450000
2019-08-29,7945.779785,7992.290039,7925.830078,7973.390137,7973.390137,1703760000
2019-08-30,8015.160156,8017.910156,7914.740234,7962.879883,7962.879883,1668110000
2019-09-03,7906.439941,7940.370117,7847.319824,7874.160156,7874.160156,1938780000
2019-09-04,7949.810059,7981.410156,7928.939941,7976.879883,7976.879883,1893740000
2019-09-05,8061.290039,8134.419922,8061.290039,8116.830078,8116.830078,2108700000
2019-09-06,8125.580078,8134.390137,8098.520020,8103.069824,8103.069824,1878730000
2019-09-09,8130.910156,8131.660156,8052.339844,8087.439941,8087.439941,2186660000
2019-09-10,8049.979980,8086.529785,8001.680176,8084.160156,8084.160156,2366080000
2019-09-11,8091.680176,8169.680176,8081.560059,8169.680176,8169.680176,2322610000
2019-09-12,8206.580078,8243.799805,8176.729980,8194.469727,8194.469727,2228100000
2019-09-13,8190.569824,8210.200195,8165.470215,8176.709961,8176.709961,1984570000
2019-09-16,8121.640137,8165.330078,8121.250000,8153.540039,8153.540039,1876540000
2019-09-17,8148.649902,8188.229980,8139.819824,8186.020020,8186.020020,1857350000
2019-09-18,8174.620117,8179.870117,8086.220215,8177.390137,8177.390137,2045590000
2019-09-19,8193.589844,8237.429688,8174.319824,8182.879883,8182.879883,1818430000
2019-09-20,8184.879883,8202.820313,8086.160156,8117.669922,8117.669922,3363230000
2019-09-23,8106.490234,8135.810059,8085.339844,8112.459961,8112.459961,1781750000
2019-09-24,8147.229980,8158.830078,7969.649902,7993.629883,7993.629883,2310940000
2019-09-25,7990.660156,8095.000000,7935.569824,8077.379883,8077.379883,2022080000
2019-09-26,8070.120117,8072.109863,7991.020020,8030.660156,8030.660156,1886310000
2019-09-27,8047.109863,8051.830078,7890.279785,7939.629883,7939.629883,2041250000
2019-09-30,7964.089844,8012.160156,7949.629883,7999.339844,7999.339844,1809050000
2019-10-01,8026.830078,8062.500000,7906.290039,7908.680176,7908.680176,2250500000
2019-10-02,7851.129883,7852.700195,7744.959961,7785.250000,7785.250000,2503630000
2019-10-03,7787.020020,7872.259766,7700.000000,7872.259766,7872.259766,2157220000
2019-10-04,7908.439941,7986.620117,7899.390137,7982.470215,7982.470215,1748000000
2019-10-07,7956.410156,8013.310059,7942.080078,7956.290039,7956.290039,1759580000
2019-10-08,7898.270020,7921.879883,7823.729980,7823.779785,7823.779785,1943700000
2019-10-09,7895.959961,7930.919922,7873.520020,7903.740234,7903.740234,1563500000
2019-10-10,7904.560059,7982.839844,7899.810059,7950.779785,7950.779785,1793470000
2019-10-11,8047.339844,8115.799805,8046.799805,8057.040039,8057.040039,2184790000
2019-10-14,8044.350098,8069.850098,8036.410156,8048.649902,8048.649902,1423700000
2019-10-15,8074.850098,8166.180176,8071.810059,8148.709961,8148.709961,1841660000
2019-10-16,8119.810059,8146.149902,8103.379883,8124.180176,8124.180176,1900010000
2019-10-17,8176.910156,8183.640137,8131.250000,8156.850098,8156.850098,1864020000
2019-10-18,8149.850098,8157.359863,8045.370117,8089.540039,8089.540039,2020020000
2019-10-21,8137.419922,8164.140137,8117.259766,8162.990234,8162.990234,1756640000
2019-10-22,8188.120117,8194.620117,8101.979980,8104.299805,8104.299805,1850870000
2019-10-23,8090.240234,8122.879883,8078.350098,8119.790039,8119.790039,1822180000
2019-10-24,8180.040039,8187.839844,8137.660156,8185.799805,8185.799805,1893620000
2019-10-25,8150.589844,8249.969727,8150.589844,8243.120117,8243.120117,1911580000
2019-10-28,8285.769531,8335.559570,8285.269531,8325.990234,8325.990234,1959920000
2019-10-29,8313.349609,8319.290039,8275.139648,8276.849609,8276.849609,1842720000
2019-10-30,8284.280273,8315.500000,8241.700195,8303.980469,8303.980469,1936060000
2019-10-31,8314.379883,8321.799805,8248.809570,8292.360352,8292.360352,2276140000
2019-11-01,8335.049805,8386.750000,8326.559570,8386.400391,8386.400391,2071350000
2019-11-04,8445.500000,8451.370117,8421.299805,8433.200195,8433.200195,2166830000
2019-11-05,8446.620117,8457.389648,8421.049805,8434.679688,8434.679688,2327420000
2019-11-06,8426.570313,8426.570313,8379.330078,8410.629883,8410.629883,2342570000
2019-11-07,8455.110352,8483.160156,8415.870117,8434.519531,8434.519531,2403680000
2019-11-08,8422.669922,8475.570313,8405.889648,8475.309570,8475.309570,1982140000
2019-11-11,8431.259766,8467.290039,8425.480469,8464.280273,8464.280273,1719300000
2019-11-12,8471.070313,8514.839844,8462.990234,8486.089844,8486.089844,2001440000
2019-11-13,8455.019531,8496.900391,8451.339844,8482.099609,8482.099609,2180010000
2019-11-14,8461.059570,8485.360352,8441.580078,8479.019531,8479.019531,2113840000
2019-11-15,8524.480469,8540.830078,8506.799805,8540.830078,8540.830078,2199480000
2019-11-18,8529.160156,8559.780273,8503.620117,8549.940430,8549.940430,2053260000
2019-11-19,8578.019531,8589.759766,8536.730469,8570.660156,8570.660156,2094030000
2019-11-20,8543.570313,8578.269531,8468.629883,8526.730469,8526.730469,2608780000
2019-11-21,8527.870117,8530.730469,8487.290039,8506.209961,8506.209961,2073720000
2019-11-22,8530.540039,8535.459961,8477.490234,8519.879883,8519.879883,1885730000
2019-11-25,8559.650391,8633.150391,8559.650391,8632.490234,8632.490234,2262750000
2019-11-26,8635.400391,8659.730469,8625.620117,8647.929688,8647.929688,2439370000
2019-11-27,8669.589844,8705.910156,8662.580078,8705.179688,8705.179688,1748520000
2019-11-29,8682.009766,8697.320313,8664.040039,8665.469727,8665.469727,1099090000
2019-12-02,8672.839844,8672.839844,8540.160156,8567.990234,8567.990234,2240300000
2019-12-03,8460.719727,8523.980469,8435.400391,8520.639648,8520.639648,2318760000
2019-12-04,8557.450195,8584.879883,8552.379883,8566.669922,8566.669922,2158870000
2019-12-05,8587.929688,8588.889648,8541.919922,8570.700195,8570.700195,2133380000
2019-12-06,8634.250000,8665.440430,8630.580078,8656.530273,8656.530273,2057020000
2019-12-09,8650.860352,8678.849609,8619.769531,8621.830078,8621.830078,2123870000
2019-12-10,8623.559570,8650.759766,8600.820313,8616.179688,8616.179688,2058760000
2019-12-11,8631.120117,8658.480469,8622.360352,8654.049805,8654.049805,1982080000
2019-12-12,8645.360352,8745.820313,8633.599609,8717.320313,8717.320313,2396400000
2019-12-13,8713.910156,8768.870117,8697.580078,8734.879883,8734.879883,2219630000
2019-12-16,8791.309570,8833.450195,8789.769531,8814.230469,8814.230469,2368050000
2019-12-17,8829.469727,8831.990234,8804.599609,8823.360352,8823.360352,2382450000
2019-12-18,8834.650391,8848.759766,8820.419922,8827.740234,8827.740234,2742330000
2019-12-19,8838.969727,8888.129883,8838.969727,8887.219727,8887.219727,2446890000
2019-12-20,8911.839844,8931.910156,8901.870117,8924.959961,8924.959961,3830200000
2019-12-23,8950.200195,8956.639648,8934.549805,8945.650391,8945.650391,2028670000
2019-12-24,8955.009766,8957.120117,8934.360352,8952.879883,8952.879883,1014530000
2019-12-26,8970.209961,9022.459961,8968.459961,9022.389648,9022.389648,1639960000
2019-12-27,9049.469727,9052.000000,8987.320313,9006.620117,9006.620117,1833740000
2019-12-30,9004.450195,9006.360352,8909.190430,8945.990234,8945.990234,2051320000
2019-12-31,8918.740234,8975.360352,8912.769531,8972.599609,8972.599609,2186830000
2020-01-02,9039.459961,9093.429688,9010.889648,9092.190430,9092.190430,2862700000
2020-01-03,8976.429688,9065.759766,8976.429688,9020.769531,9020.769531,2586520000
2020-01-06,8943.500000,9072.410156,8943.500000,9071.469727,9071.469727,2810450000
2020-01-07,9076.639648,9091.929688,9042.549805,9068.580078,9068.580078,2381740000
2020-01-08,9068.030273,9168.889648,9059.379883,9129.240234,9129.240234,2472620000
2020-01-09,9202.269531,9215.950195,9158.500000,9203.429688,9203.429688,2540960000
2020-01-10,9232.950195,9235.200195,9164.660156,9178.860352,9178.860352,2382900000
2020-01-13,9213.719727,9274.490234,9193.059570,9273.929688,9273.929688,2536820000
2020-01-14,9270.610352,9298.330078,9226.490234,9251.330078,9251.330078,2553160000
2020-01-15,9253.759766,9298.820313,9231.139648,9258.700195,9258.700195,2443220000
2020-01-16,9313.450195,9357.919922,9301.320313,9357.129883,9357.129883,2312110000
2020-01-17,9392.370117,9393.480469,9346.809570,9388.940430,9388.940430,2542540000
2020-01-21,9361.070313,9397.580078,9350.200195,9370.809570,9370.809570,2686610000
2020-01-22,9413.610352,9439.290039,9375.129883,9383.769531,9383.769531,2454580000
2020-01-23,9377.719727,9409.200195,9334.129883,9402.480469,9402.480469,2465850000
2020-01-24,9446.209961,9451.429688,9273.230469,9314.910156,9314.910156,2622970000
2020-01-27,9092.459961,9185.450195,9088.040039,9139.309570,9139.309570,2593910000
2020-01-28,9201.820313,9288.870117,9182.330078,9269.679688,9269.679688,2169020000
2020-01-29,9318.259766,9329.120117,9249.040039,9275.160156,9275.160156,2234620000
2020-01-30,9211.150391,9303.000000,9185.179688,9298.929688,9298.929688,2345370000
2020-01-31,9324.330078,9324.799805,9123.219727,9150.940430,9150.940430,2696090000
2020-02-03,9190.719727,9299.849609,9188.549805,9273.400391,9273.400391,2427320000
2020-02-04,9398.389648,9485.379883,9374.049805,9467.969727,9467.969727,2447340000
2020-02-05,9574.099609,9574.940430,9454.929688,9508.679688,9508.679688,2470240000
2020-02-06,9540.980469,9575.660156,9505.679688,9572.150391,9572.150391,2313860000
2020-02-07,9526.639648,9570.089844,9496.530273,9520.509766,9520.509766,2243720000
2020-02-10,9493.629883,9628.660156,9493.629883,9628.389648,9628.389648,2187520000
2020-02-11,9680.889648,9714.740234,9617.209961,9638.940430,9638.940430,2450070000
2020-02-12,9688.599609,9728.769531,9666.690430,9725.959961,9725.959961,2366510000
2020-02-13,9657.040039,9748.320313,9650.019531,9711.969727,9711.969727,2254870000
2020-02-14,9728.900391,9746.360352,9693.049805,9731.179688,9731.179688,2226720000
2020-02-18,9679.040039,9747.679688,9675.799805,9732.740234,9732.740234,2279420000
2020-02-19,9782.809570,9838.370117,9777.099609,9817.179688,9817.179688,2470860000
2020-02-20,9799.200195,9820.860352,9636.940430,9750.969727,9750.969727,2745730000
2020-02-21,9708.009766,9715.950195,9542.330078,9576.589844,9576.589844,2750160000
2020-02-24,9188.440430,9322.879883,9166.009766,9221.280273,9221.280273,3188590000
2020-02-25,9301.200195,9315.259766,8940.490234,8965.610352,8965.610352,3595520000
2020-02-26,9011.549805,9148.320313,8927.799805,8980.780273,8980.780273,3587950000
2020-02-27,8744.030273,8904.110352,8562.049805,8566.480469,8566.480469,4559900000
2020-02-28,8269.740234,8591.820313,8264.160156,8567.370117,8567.370117,5320020000
2020-03-02,8667.139648,8952.809570,8543.349609,8952.169922,8952.169922,4249020000
2020-03-03,8965.099609,9070.320313,8602.889648,8684.089844,8684.089844,4336700000
2020-03-04,8834.099609,9019.959961,8757.660156,9018.089844,9018.089844,3634760000
2020-03-05,8790.089844,8921.080078,8677.389648,8738.589844,8738.589844,3763860000
2020-03-06,8469.019531,8612.360352,8375.129883,8575.620117,8575.620117,4292730000
2020-03-09,7957.930176,8243.309570,7943.160156,7950.680176,7950.680176,4554110000
2020-03-10,8219.759766,8347.400391,7930.430176,8344.250000,8344.250000,4447260000
2020-03-11,8136.250000,8181.359863,7850.950195,7952.049805,7952.049805,4302610000
2020-03-12,7398.580078,7712.330078,7194.669922,7201.799805,7201.799805,5099350000
2020-03-13,7610.390137,7875.930176,7219.089844,7874.879883,7874.879883,4701070000
2020-03-16,7392.729980,7422.200195,6882.859863,6904.589844,6904.589844,4618120000
2020-03-17,7072.000000,7406.229980,6828.910156,7334.779785,7334.779785,4920210000
2020-03-18,6902.319824,7182.830078,6686.359863,6989.839844,6989.839844,4935000000
2020-03-19,6996.450195,7341.379883,6858.379883,7150.580078,7150.580078,4778490000
2020-03-20,7248.069824,7354.439941,6854.669922,6879.520020,6879.520020,5260300000
2020-03-23,6847.279785,6984.939941,6631.419922,6860.669922,6860.669922,4348410000
2020-03-24,7196.149902,7418.370117,7169.859863,7417.859863,7417.859863,4441080000
2020-03-25,7421.359863,7671.209961,7276.399902,7384.299805,7384.299805,4683630000
2020-03-26,7462.209961,7809.830078,7462.209961,7797.540039,7797.540039,4014670000
2020-03-27,7554.250000,7716.240234,7491.140137,7502.379883,7502.379883,3989120000
2020-03-30,7583.459961,7784.350098,7539.970215,7774.149902,7774.149902,3870770000
2020-03-31,7740.060059,7880.310059,7642.859863,7700.100098,7700.100098,4078960000
2020-04-01,7459.500000,7566.370117,7301.979980,7360.580078,7360.580078,3700040000
2020-04-02,7317.450195,7501.700195,7307.950195,7487.310059,7487.310059,3622170000
2020-04-03,7477.270020,7518.720215,7288.109863,7373.080078,7373.080078,3294260000
2020-04-06,7660.169922,7938.330078,7617.790039,7913.240234,7913.240234,3849130000
2020-04-07,8129.990234,8146.430176,7881.220215,7887.259766,7887.259766,4085960000
2020-04-08,7975.720215,8114.430176,7901.939941,8090.899902,8090.899902,3487440000
2020-04-09,8169.009766,8227.910156,8072.319824,8153.580078,8153.580078,4145460000
2020-04-13,8127.689941,8200.440430,8035.950195,8192.419922,8192.419922,3184660000
2020-04-14,8353.209961,8531.110352,8338.080078,8515.740234,8515.740234,3767410000
2020-04-15,8355.959961,8464.660156,8308.790039,8393.179688,8393.179688,3347920000
2020-04-16,8479.110352,8560.160156,8393.269531,8532.360352,8532.360352,4057800000
2020-04-17,8667.480469,8670.299805,8531.690430,8650.139648,8650.139648,4348310000
2020-04-20,8553.379883,8684.910156,8553.379883,8560.730469,8560.730469,3827370000
2020-04-21,8460.690430,8480.290039,8215.690430,8263.230469,8263.230469,3788180000
2020-04-22,8434.549805,8537.309570,8404.540039,8495.379883,8495.379883,3041520000
2020-04-23,8528.839844,8635.230469,8475.200195,8494.750000,8494.750000,3759890000
2020-04-24,8530.080078,8642.929688,8464.419922,8634.519531,8634.519531,3696020000
2020-04-27,8717.980469,8754.570313,8697.370117,8730.160156,8730.160156,3694980000
2020-04-28,8825.690430,8830.570313,8600.700195,8607.730469,8607.730469,3730350000
2020-04-29,8802.700195,8957.269531,8765.009766,8914.709961,8914.709961,4407140000
2020-04-30,8911.019531,8926.110352,8825.830078,8889.549805,8889.549805,4335660000
2020-05-01,8681.290039,8754.459961,8566.839844,8604.950195,8604.950195,3741300000
2020-05-04,8555.320313,8715.820313,8537.830078,8710.709961,8710.709961,3443140000
2020-05-05,8809.660156,8909.959961,8781.309570,8809.120117,8809.120117,3933550000
2020-05-06,8874.700195,8933.250000,8819.370117,8854.389648,8854.389648,3656750000
2020-05-07,8973.780273,9015.990234,8932.860352,8979.660156,8979.660156,3787220000
2020-05-08,9056.889648,9125.980469,9018.209961,9121.320313,9121.320313,3813630000
2020-05-11,9054.910156,9241.919922,9053.169922,9192.339844,9192.339844,3925450000
2020-05-12,9225.150391,9250.959961,9000.070313,9002.549805,9002.549805,4336510000
2020-05-13,9006.049805,9074.160156,8752.679688,8863.169922,8863.169922,4273210000
2020-05-14,8788.040039,8945.709961,8705.250000,8943.719727,8943.719727,3965970000
2020-05-15,8839.990234,9018.400391,8821.379883,9014.559570,9014.559570,4240690000
2020-05-18,9177.150391,9267.219727,9154.349609,9234.830078,9234.830078,4341820000
2020-05-19,9227.459961,9317.250000,9183.250000,9185.099609,9185.099609,4193550000
2020-05-20,9305.620117,9392.820313,9304.200195,9375.780273,9375.780273,4315500000
2020-05-21,9375.190430,9405.250000,9254.849609,9284.879883,9284.879883,3745270000
2020-05-22,9278.549805,9328.280273,9239.410156,9324.589844,9324.589844,3668070000
2020-05-26,9501.209961,9501.209961,9333.160156,9340.219727,9340.219727,4448950000
2020-05-27,9346.120117,9414.620117,9144.280273,9412.360352,9412.360352,4489110000
2020-05-28,9392.990234,9523.639648,9345.280273,9368.990234,9368.990234,4113660000
2020-05-29,9382.349609,9505.549805,9324.730469,9489.870117,9489.870117,4742290000
2020-06-01,9471.419922,9571.280273,9462.320313,9552.049805,9552.049805,3847770000
2020-06-02,9566.530273,9611.219727,9472.080078,9608.379883,9608.379883,3990080000
2020-06-03,9651.860352,9707.780273,9627.169922,9682.910156,9682.910156,4679030000
2020-06-04,9649.650391,9716.139648,9560.410156,9615.809570,9615.809570,6141320000
2020-06-05,9703.540039,9845.690430,9685.349609,9814.080078,9814.080078,6607730000
2020-06-08,9823.440430,9927.129883,9780.610352,9924.750000,9924.750000,6197330000
2020-06-09,9867.190430,10002.500000,9863.269531,9953.750000,9953.750000,5319450000
2020-06-10,10012.320313,10086.889648,9962.580078,10020.349609,10020.349609,5170860000
2020-06-11,9791.240234,9868.080078,9491.309570,9492.730469,9492.730469,5300850000
2020-06-12,9715.870117,9768.639648,9413.620117,9588.809570,9588.809570,4388990000
2020-06-15,9426.900391,9756.070313,9403.000000,9726.019531,9726.019531,4476010000
2020-06-16,9949.780273,9963.629883,9748.379883,9895.870117,9895.870117,4669320000
2020-06-17,9943.309570,9991.209961,9891.809570,9910.530273,9910.530273,4279700000
2020-06-18,9892.480469,9959.200195,9885.660156,9943.049805,9943.049805,4335320000
2020-06-19,10042.129883,10053.910156,9872.940430,9946.120117,9946.120117,6093830000
2020-06-22,9945.490234,10059.610352,9916.599609,10056.480469,10056.480469,4506960000
2020-06-23,10130.830078,10221.849609,10112.440430,10131.370117,10131.370117,5755170000
2020-06-24,10092.919922,10137.500000,9842.219727,9909.169922,9909.169922,5589130000
2020-06-25,9899.360352,10023.280273,9810.469727,10017.000000,10017.000000,4779640000
2020-06-26,9995.120117,10000.669922,9749.070313,9757.219727,9757.219727,7309380000
2020-06-29,9771.719727,9877.339844,9663.610352,9874.150391,9874.150391,4336290000
2020-06-30,9875.290039,10085.589844,9863.669922,10058.769531,10058.769531,4510190000
2020-07-01,10063.669922,10197.190430,10048.040039,10154.629883,10154.629883,4624430000
2020-07-02,10268.669922,10310.360352,10194.059570,10207.629883,10207.629883,4038920000
2020-07-06,10360.379883,10462.049805,10354.980469,10433.650391,10433.650391,4570260000
2020-07-07,10412.459961,10518.980469,10337.980469,10343.889648,10343.889648,4337130000
2020-07-08,10409.349609,10494.629883,10350.959961,10492.500000,10492.500000,4030210000
2020-07-09,10563.719727,10578.099609,10379.910156,10547.750000,10547.750000,4013180000
2020-07-10,10545.910156,10622.349609,10447.009766,10617.440430,10617.440430,3537510000
2020-07-13,10729.919922,10824.780273,10368.040039,10390.839844,10390.839844,4851880000
2020-07-14,10310.250000,10497.830078,10182.459961,10488.580078,10488.580078,4461770000
2020-07-15,10576.719727,10604.669922,10420.540039,10550.490234,10550.490234,4647070000
2020-07-16,10443.870117,10499.790039,10364.389648,10473.830078,10473.830078,4277760000
2020-07-17,10500.519531,10532.620117,10421.209961,10503.190430,10503.190430,4361480000
2020-07-20,10526.019531,10783.799805,10488.040039,10767.089844,10767.089844,4314630000
2020-07-21,10837.879883,10839.929688,10650.459961,10680.360352,10680.360352,5350750000
2020-07-22,10687.580078,10745.320313,10627.450195,10706.129883,10706.129883,4128960000
2020-07-23,10689.500000,10728.120117,10407.870117,10461.419922,10461.419922,4501540000
2020-07-24,10294.410156,10418.750000,10217.309570,10363.179688,10363.179688,4233390000
2020-07-27,10421.700195,10546.440430,10399.860352,10536.269531,10536.269531,4244570000
2020-07-28,10509.200195,10523.639648,10397.870117,10402.089844,10402.089844,3894660000
2020-07-29,10474.700195,10567.910156,10464.000000,10542.940430,10542.940430,4009640000
2020-07-30,10450.120117,10609.589844,10412.089844,10587.809570,10587.809570,4185810000
2020-07-31,10741.469727,10747.799805,10557.700195,10745.269531,10745.269531,4438730000
2020-08-03,10848.639648,10927.559570,10831.150391,10902.799805,10902.799805,4203890000
2020-08-04,10897.889648,10941.910156,10852.900391,10941.169922,10941.169922,4016520000
2020-08-05,10967.870117,11002.110352,10943.719727,10998.400391,10998.400391,4160740000
2020-08-06,10989.980469,11121.190430,10963.410156,11108.070313,11108.070313,4120000000
2020-08-07,11072.530273,11126.040039,10920.370117,11010.980469,11010.980469,4263930000
2020-08-10,11033.730469,11040.240234,10849.459961,10968.360352,10968.360352,4048420000
2020-08-11,10942.660156,10989.419922,10762.709961,10782.820313,10782.820313,4331770000
2020-08-12,10878.120117,11036.719727,10877.160156,11012.240234,11012.240234,3745230000
2020-08-13,11026.860352,11124.849609,11007.500000,11042.500000,11042.500000,3480470000
2020-08-14,11042.240234,11058.440430,10972.059570,11019.299805,11019.299805,3514260000
2020-08-17,11083.250000,11144.530273,11080.299805,11129.730469,11129.730469,3214870000
2020-08-18,11170.750000,11230.620117,11103.830078,11210.839844,11210.839844,3228590000
2020-08-19,11214.799805,11257.419922,11132.099609,11146.459961,11146.459961,3496480000
2020-08-20,11096.400391,11283.620117,11090.030273,11264.950195,11264.950195,4215130000
2020-08-21,11258.440430,11326.209961,11245.440430,11311.799805,11311.799805,3929290000
2020-08-24,11449.250000,11462.049805,11297.530273,11379.719727,11379.719727,3907310000
2020-08-25,11370.230469,11468.259766,11343.040039,11466.469727,11466.469727,3475280000
2020-08-26,11516.620117,11672.049805,11507.459961,11665.059570,11665.059570,3471520000
2020-08-27,11688.190430,11730.009766,11551.009766,11625.339844,11625.339844,3547400000
2020-08-28,11689.280273,11708.769531,11634.769531,11695.629883,11695.629883,3012980000
2020-08-31,11718.809570,11829.839844,11697.419922,11775.459961,11775.459961,3612050000
2020-09-01,11850.959961,11945.719727,11794.780273,11939.669922,11939.669922,3511060000
2020-09-02,12047.259766,12074.059570,11836.179688,12056.440430,12056.440430,3982360000
2020-09-03,11861.900391,11894.400391,11361.360352,11458.099609,11458.099609,4465010000
2020-09-04,11396.240234,11531.179688,10875.870117,11313.129883,11313.129883,4284440000
2020-09-08,10900.700195,11131.500000,10837.200195,10847.690430,10847.690430,3905420000
2020-09-09,11064.759766,11217.690430,10970.450195,11141.559570,11141.559570,3550660000
2020-09-10,11235.530273,11299.530273,10875.019531,10919.589844,10919.589844,3840010000
2020-09-11,11010.070313,11033.040039,10728.030273,10853.549805,10853.549805,3630250000
2020-09-14,11010.139648,11118.290039,10982.259766,11056.650391,11056.650391,3737610000
2020-09-15,11193.959961,11244.459961,11127.980469,11190.320313,11190.320313,3786110000
2020-09-16,11222.080078,11245.419922,11046.429688,11050.469727,11050.469727,3678020000
2020-09-17,10796.049805,10974.450195,10783.809570,10910.280273,10910.280273,3740110000
2020-09-18,10973.450195,10977.679688,10639.950195,10793.280273,10793.280273,5759090000
2020-09-21,10610.139648,10782.740234,10519.490234,10778.799805,10778.799805,3900970000
2020-09-22,10873.299805,10979.650391,10737.519531,10963.639648,10963.639648,3515440000
2020-09-23,10950.820313,10962.030273,10612.910156,10632.990234,10632.990234,4097320000
2020-09-24,10551.019531,10799.549805,10520.219727,10672.269531,10672.269531,4086360000
2020-09-25,10680.459961,10939.549805,10639.980469,10913.559570,10913.559570,3785270000
2020-09-28,11084.379883,11120.790039,11019.139648,11117.530273,11117.530273,3591740000
2020-09-29,11109.000000,11153.230469,11065.629883,11085.250000,11085.250000,3389040000
2020-09-30,11092.900391,11277.959961,11092.900391,11167.509766,11167.509766,4260630000
2020-10-01,11291.990234,11344.129883,11240.530273,11326.509766,11326.509766,4005900000
2020-10-02,11082.530273,11244.870117,11033.690430,11075.019531,11075.019531,3731510000
2020-10-05,11169.110352,11335.209961,11162.519531,11332.490234,11332.490234,3623920000
2020-10-06,11314.530273,11392.410156,11124.450195,11154.599609,11154.599609,4390960000
2020-10-07,11271.679688,11380.559570,11258.349609,11364.599609,11364.599609,3910770000
2020-10-08,11443.349609,11448.230469,11384.330078,11420.980469,11420.980469,3507570000
2020-10-09,11487.599609,11581.230469,11476.660156,11579.940430,11579.940430,3504230000
2020-10-12,11732.330078,11965.540039,11704.129883,11876.259766,11876.259766,3885030000
2020-10-13,11901.759766,11946.980469,11821.830078,11863.900391,11863.900391,3634130000
2020-10-14,11889.070313,11939.919922,11714.349609,11768.730469,11768.730469,3410410000
2020-10-15,11559.879883,11740.679688,11559.099609,11713.870117,11713.870117,3325270000
2020-10-16,11761.830078,11827.419922,11648.530273,11671.559570,11671.559570,3166980000
2020-10-19,11732.339844,11778.110352,11454.570313,11478.879883,11478.879883,3477410000
2020-10-20,11531.830078,11632.889648,11471.230469,11516.490234,11516.490234,3510040000
2020-10-21,11530.389648,11613.790039,11476.080078,11484.690430,11484.690430,3467310000
2020-10-22,11526.969727,11548.769531,11369.290039,11506.009766,11506.009766,3434040000
2020-10-23,11536.009766,11548.849609,11434.860352,11548.280273,11548.280273,3145570000
2020-10-26,11440.639648,11545.629883,11221.059570,11358.940430,11358.940430,3205100000
2020-10-27,11409.339844,11465.059570,11361.860352,11431.349609,11431.349609,3104770000
2020-10-28,11230.900391,11249.950195,10999.070313,11004.870117,11004.870117,3930690000
2020-10-29,11064.469727,11287.629883,11030.190430,11185.589844,11185.589844,3244190000
2020-10-30,11103.469727,11129.809570,10822.570313,10911.589844,10911.589844,3671600000
2020-11-02,11010.450195,11071.080078,10830.950195,10957.610352,10957.610352,3209000000
2020-11-03,11038.660156,11213.919922,11004.839844,11160.570313,11160.570313,3216580000
2020-11-04,11443.769531,11663.309570,11394.209961,11590.780273,11590.780273,3620760000
2020-11-05,11816.330078,11924.280273,11784.150391,11890.929688,11890.929688,3848160000
2020-11-06,11869.900391,11920.540039,11737.129883,11895.230469,11895.230469,4183220000
2020-11-09,12046.660156,12108.070313,11703.490234,11713.780273,11713.780273,5863900000
2020-11-10,11622.440430,11665.870117,11424.610352,11553.860352,11553.860352,4736560000
2020-11-11,11656.650391,11793.570313,11638.900391,11786.429688,11786.429688,3854680000
2020-11-12,11802.500000,11847.839844,11666.370117,11709.589844,11709.589844,3886670000
2020-11-13,11794.940430,11849.790039,11715.519531,11829.290039,11829.290039,3654230000
2020-11-16,11847.110352,11937.719727,11814.889648,11924.129883,11924.129883,4172570000
2020-11-17,11913.349609,11950.179688,11852.410156,11899.339844,11899.339844,4145030000
2020-11-18,11896.059570,11942.490234,11799.959961,11801.599609,11801.599609,4731420000
2020-11-19,11779.040039,11912.629883,11760.980469,11904.709961,11904.709961,5385190000
2020-11-20,11892.700195,11935.469727,11852.509766,11854.969727,11854.969727,5350970000
2020-11-23,11916.759766,11949.330078,11796.530273,11880.629883,11880.629883,5473250000
2020-11-24,11939.330078,12049.879883,11863.450195,12036.790039,12036.790039,6339580000
2020-11-25,12053.889648,12114.769531,12020.950195,12094.400391,12094.400391,4448640000
2020-11-27,12159.179688,12236.230469,12154.570313,12205.849609,12205.849609,3401830000
2020-11-30,12224.250000,12244.650391,12027.160156,12198.740234,12198.740234,7760390000
2020-12-01,12313.360352,12405.790039,12263.929688,12355.110352,12355.110352,6512420000
2020-12-02,12285.750000,12360.059570,12217.349609,12349.370117,12349.370117,5194960000
2020-12-03,12369.259766,12439.019531,12356.990234,12377.179688,12377.179688,5209980000
2020-12-04,12399.320313,12464.230469,12376.440430,12464.230469,12464.230469,5086900000
2020-12-07,12461.000000,12536.230469,12460.549805,12519.950195,12519.950195,4771820000
2020-12-08,12503.169922,12594.540039,12453.209961,12582.769531,12582.769531,4809480000
2020-12-09,12591.690430,12607.139648,12290.780273,12338.950195,12338.950195,5168450000
2020-12-10,12247.549805,12431.559570,12214.740234,12405.809570,12405.809570,4518580000
2020-12-11,12336.790039,12383.500000,12246.769531,12377.870117,12377.870117,4292680000
2020-12-14,12447.440430,12543.000000,12432.709961,12440.040039,12440.040039,4491930000
